date,state,route,route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,available_seats,price
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),23:59,0-20h 0-29m,04:30,4.1,23,INR 498
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),00:45,04h 15m,05:00,3.8,27,INR 599
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),01:25,04h 35m,06:00,4.1,29,INR 457
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),01:20,04h 40m,06:00,4.1,22,INR 459
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,IntrCity SmartBus,A/C Seater / Sleeper (2+1),00:30,04h 35m,05:05,4.1,46,INR 5000
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),18:15,04h 45m,23:00,4.0,28,INR 699
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:15,04h 45m,03:00,4.0,34,INR 759
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shakmbhari Travels,A/C Seater / Sleeper (2+1),22:45,05h 15m,04:00,4.0,29,INR 694
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,E Bus India,A/C Seater/Sleeper (2+1),22:00,04h 30m,02:30,4.0,33,INR 832
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Maharani Travels,Bharat Benz A/C Seater /Sleeper (2+1),02:30,04h 15m,06:45,4.0,43,INR 501
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),04:35,04h 30m,09:05,3.9,22,INR 599
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,New Shree Mahaveer Travels,A/C Seater / Sleeper (2+1),00:30,05h 00m,05:30,3.9,17,INR 600
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Gajraj bus service,A/C Seater / Sleeper (2+1),22:00,05h 15m,03:15,3.9,36,INR 649
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),02:30,05h 00m,07:30,3.9,27,INR 399
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Gajraj bus service,A/C Seater / Sleeper (2+1),22:00,05h 15m,03:15,3.9,38,INR 899
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shree Raj Akanshi travels,A/C Seater / Sleeper (2+1),20:20,05h 00m,01:20,3.8,35,INR 799
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Ashok Tour And Travels,A/C Seater / Sleeper (2+1),21:45,0-19h 00m,02:45,3.8,26,INR 550
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Mahalaxmi Travels,A/C Sleeper (2+1),04:00,04h 15m,08:15,3.8,25,INR 899
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),03:00,04h 00m,07:00,3.7,15,INR 1099
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+2),04:00,04h 30m,08:30,3.7,26,INR 1499
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Khajuraho Travels,AC Sleeper (2+1),23:26,04h 45m,04:11,3.7,36,INR 946
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Tourist Point,A/C Seater / Sleeper (2+2),23:55,05h 35m,05:30,3.7,1,INR 849
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),04:30,04h 00m,08:30,3.7,19,INR 599
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Goyal Travels,A/C Seater / Sleeper (2+1),19:00,05h 40m,00:40,3.1,42,INR 500
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Tiwari Travels,A/C Seater / Sleeper (2+1),00:45,05h 40m,06:25,3.5,28,INR 4000
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),03:20,04h 10m,07:30,3.5,38,INR 740
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Krishna Travels,A/C Seater/Sleeper (2+1),21:25,05h 20m,02:45,3.5,29,INR 599
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Krishna Travels,A/C Seater / Sleeper (2+2),23:30,05h 14m,04:44,3.5,53,INR 599
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Sethi Yatra Company,A/C Sleeper (2+1),02:30,04h 55m,07:25,3.4,15,INR 786
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Jamna Travels (Delhi),A/C Seater/Sleeper (2+1),21:20,04h 10m,01:30,3.4,54,INR 699
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shree Mahaveer Travels Jaipur,A/C Sleeper (2+1),03:50,05h 10m,09:00,3.4,26,INR 999
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),21:50,03h 30m,01:20,3.4,32,INR 799
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shri Chirag Travel Agency,AC Sleeper (2+1),04:00,04h 30m,08:30,2.7,37,INR 1182
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Jamna Travels (Delhi),A/C Seater/Sleeper (2+1),23:30,04h 45m,04:15,3.4,54,INR 699
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+2),01:25,04h 45m,06:10,3.4,48,INR 799
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Anshi Raj Shree Travels,A/C Seater / Sleeper (2+1),23:15,04h 45m,04:00,3.6,28,INR 799
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,FlixBus,A/C Sleeper (2+1),00:40,05h 20m,06:00,4.4,17,INR 369
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Goyal Travels,VE A/C Seater / Sleeper (2+1),22:55,04h 20m,03:15,3.1,40,INR 750
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Dhruv Travels,A/C Seater / Sleeper (2+2),00:59,04h 31m,05:30,3.0,24,INR 499
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Sanjay Travels,AC Sleeper (2+1),20:30,05h 00m,01:30,3.0,30,INR 900
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Sethi Yatra Company,A/C Seater/Sleeper (2+1),20:35,05h 05m,01:40,2.4,34,INR 675
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shree Mahaveer Travels,A/C Seater / Sleeper (2+1),02:30,04h 15m,06:45,2.7,24,INR 549
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),01:30,05h 00m,06:30,1.7,20,INR 599
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Panwar Travels,A/C Sleeper (2+1),21:45,03h 35m,01:20,2.7,28,INR 2500
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Panwar Travels,A/C Seater / Sleeper (2+1),21:00,05h 10m,02:10,2.7,24,INR 890
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Panwar tour and Travels,A/C Seater / Sleeper (2+1),21:45,05h 45m,03:30,1.5,38,INR 1260
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Jain Shiv Shankar Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:05,05h 00m,01:05,2.6,40,INR 798
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),02:35,04h 50m,07:25,4.3,32,INR 467
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),21:15,04h 15m,01:30,4.2,48,INR 1850
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,New India Travels,Non A/C Seater / Sleeper (2+1),23:40,06h 15m,05:55,2.3,27,INR 1569
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Varun Travels,A/C Seater / Sleeper (2+2),21:59,06h 01m,04:00,2.4,33,INR 599
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,New India Travels,A/C Seater/Sleeper (2+1),23:29,04h 06m,03:35,2.3,34,INR 549
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,SHREE MARUTIKRUPA TRAVELS AND CARGO,A/C Seater / Sleeper (2+1),19:30,06h 30m,02:00,2.4,32,INR 665
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,New India Travels,A/C Seater / Sleeper (2+2),23:00,0-16h 00m,07:00,2.3,28,INR 869
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),03:00,05h 15m,08:15,4.1,19,INR 379
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),00:50,05h 15m,06:05,4.1,22,INR 569
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),01:40,04h 55m,06:35,4.1,28,INR 458
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),03:15,04h 45m,08:00,4.1,33,INR 399
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),01:20,04h 55m,06:15,4.1,11,INR 439
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),01:50,04h 55m,06:45,4.1,18,INR 379
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Hare Rama Travels,A/C Seater/Sleeper (2+1),03:00,04h 15m,07:15,4.0,28,INR 399
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,ROYAL TRAVELS AND CARGO,A/C Seater / Sleeper (2+2),23:59,03h 01m,03:00,2.2,37,INR 696
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30,05h 00m,04:30,4.0,33,INR 664
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,FlixBus,A/C Sleeper (2+1),00:30,05h 10m,05:40,4.0,4,INR 766
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,FlixBus,A/C Seater (2+2),03:05,04h 30m,07:35,4.0,17,INR 392
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,NAYAR TRAVELS (OPC) PVT LTD,A/C Sleeper (2+1),00:30,04h 30m,05:00,2.0,34,INR 1799
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,RAO SAHAB TRAVELS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),04:01,04h 10m,08:11,1.5,26,INR 999
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),02:30,05h 00m,07:30,3.8,19,INR 599
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),01:10,04h 50m,06:00,3.8,36,INR 899
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,M R Travels,A/C Seater / Sleeper (2+1),03:15,06h 00m,09:15,3.8,35,INR 800
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shree Raj Akanshi travels,Bharat Benz A/C Seater /Sleeper (2+1),22:00,05h 00m,03:00,3.8,36,INR 1100
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Mahalaxmi Travels,Volvo 9600 A/C Sleeper (2+1),03:30,04h 15m,07:45,3.8,22,INR 899
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shree Raj Akanshi travels,A/C Seater / Sleeper (2+1),23:00,05h 00m,04:00,3.8,34,INR 799
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shree Savariya Travels & Transport,A/C Sleeper (2+1),20:00,06h 00m,02:00,3.5,28,INR 1499
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Vande Fly,A/C Seater/Sleeper (2+1),02:55,04h 50m,07:45,3.5,18,INR 333
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Bhagwati Travel Agency,AC Sleeper (2+1),04:15,05h 15m,09:30,3.5,36,INR 1700
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),04:20,03h 40m,08:00,3.5,2,INR 1110
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Raaj Rath Travels Co.,A/C Seater / Sleeper (2+1),01:30,04h 45m,06:15,3.5,22,INR 649
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),01:30,05h 15m,06:45,3.5,36,INR 649
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+2),22:20,04h 15m,02:35,3.4,48,INR 799
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Panwar tour and Travels,A/C Seater / Sleeper (2+1),02:40,04h 05m,06:45,1.5,42,INR 1182
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,GK Travels,A/C Seater/Sleeper (2+1),03:00,03h 00m,06:00,3.4,4,INR 1299
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Panwar tour and Travels,A/C Seater / Sleeper (2+1),22:00,06h 45m,04:45,1.5,30,INR 2340
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,GK Travels,A/C Seater/Sleeper (2+1),01:30,06h 30m,08:00,3.4,46,INR 799
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),00:20,04h 15m,04:35,3.4,38,INR 799
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Maa Shakti Bhadra Travels,A/C Seater / Sleeper (2+2),23:55,04h 35m,04:30,3.4,34,INR 4000
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,GK Travels,A/C Sleeper (2+1),22:45,06h 15m,05:00,3.4,32,INR 1299
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,GODARA TRAVELS,A/C Seater / Sleeper (2+1),23:35,04h 20m,03:55,3.3,34,INR 999
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,GODARA TRAVELS,A/C Seater / Sleeper (2+1),23:05,04h 40m,03:45,3.3,38,INR 899
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shree ram travels,A/C Seater / Sleeper (2+2),00:10,04h 30m,04:40,3.2,50,INR 500
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shree ram travels,A/C Seater / Sleeper (2+2),00:10,04h 00m,04:10,3.2,50,INR 600
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Kashi Vishwanath Tours and Travels,A/C Seater / Sleeper (2+2),22:29,04h 31m,03:00,3.1,68,INR 2000
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Gorakhdham Express Bus Service,A/C Seater / Sleeper (2+2),18:00,05h 55m,23:55,2.9,30,INR 850
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Vinay Travels,A/C Seater / Sleeper (2+2),00:20,05h 15m,05:35,2.9,50,INR 990
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Star City Bus,A/C Seater / Sleeper (2+2),20:55,03h 15m,00:10,2.8,32,INR 1599
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Star City Bus,A/C Seater / Sleeper (2+2),22:55,03h 05m,02:00,2.8,34,INR 1599
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Panwar Travels,A/C Sleeper (2+1),04:30,04h 30m,09:00,2.7,30,INR 830
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,KST Travels,A/C Seater / Sleeper (2+1),22:45,05h 15m,04:00,2.7,37,INR 569
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,LATSAHIB BHAWANI TOUR AND TRAVELS,Bharat Benz A/C Sleeper (2+1),22:45,06h 30m,05:15,2.7,34,INR 1140
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,KST Travels,A/C Seater / Sleeper (2+2),22:30,04h 30m,03:00,2.7,20,INR 569
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,KISSAN TRAVELS PILANI,Bharat Benz A/C Seater /Sleeper (2+1),22:45,04h 30m,03:15,2.7,46,INR 1199
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,LATSAHIB BHAWANI TOUR AND TRAVELS,Bharat Benz A/C Seater /Sleeper (2+1),20:30,06h 00m,02:30,2.7,34,INR 759
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Jain Shiv Shankar Travels,A/C Sleeper (2+1),18:30,05h 00m,23:30,2.6,12,INR 1187
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Jain Shiv Shankar Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:25,05h 00m,01:25,2.6,40,INR 884
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,yogesh Travels,A/C Seater / Sleeper (2+1),00:01,04h 14m,04:15,2.4,40,INR 2000
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shri Siddhi Vinayak Travels,A/C Seater / Sleeper (2+1),23:50,03h 45m,03:35,2.2,48,INR 951.43
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,First Choice Holidays,A/C Seater / Sleeper (2+2),01:30,04h 30m,06:00,2.2,54,INR 5000
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shri Siddhi Vinayak Travels,A/C Seater / Sleeper (2+2),00:30,04h 15m,04:45,2.2,57,INR 1099
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,JINWANI TRAVELS & CARGO,A/C Sleeper (1+2),02:00,07h 00m,09:00,1.8,40,INR 599
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Baba Khatushyam Travels Pvt Ltd,A/C Seater / Sleeper (2+2),21:45,08h 00m,05:45,1.7,59,INR 1025
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Baba Khatushyam Travels Pvt Ltd,A/C Seater / Sleeper (3+1),20:00,09h 00m,05:00,1.7,58,INR 1300
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Maan Travels,NON AC Seater / Sleeper 2+1,17:30,06h 25m,23:55,1.7,41,INR 1450
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),18:00,05h 30m,23:30,1.2,47,INR 1799
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Maa Laxmi Bihar Express,Non A/C Seater / Sleeper (2+1),17:30,05h 00m,22:30,1.3,33,INR 1000
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Panwar tour and Travels,A/C Seater (2+2),03:15,06h 45m,10:00,1.5,49,INR 1350
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Panwar tour and Travels,A/C Seater (2+2),20:00,06h 45m,02:45,1.5,49,INR 2572
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shree Balajee Travels And Cargo,NON A/C Seater/ Sleeper (2+1),21:30,0-19h 00m,02:30,1.2,40,INR 1500
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Kusum Travels and Logistics,NON A/C Sleeper (2+1),22:30,04h 00m,02:30,1.1,36,INR 2200
23 Jul,Uttar Pradesh,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),19:30,04h 00m,23:30,0,12,INR 2199
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Jhansi,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,UPSRTC - JHD0026,Ordinary Non AC Seater 2+3,01:35,04h 55m,06:30,3.3,52,INR 381
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Jhansi,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,UPSRTC - JHD0036,Ordinary Non AC Seater 2+3,03:30,05h 30m,09:00,3.3,52,INR 381
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Jhansi,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,UPSRTC - JHD0006,Janrath AC Seater 2+3,06:30,05h 15m,11:45,2.6,47,INR 477
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Jhansi,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,UPSRTC - FZG0003,Ordinary Non AC Seater 2+3,08:00,05h 30m,13:30,3.3,52,INR 381
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Jhansi,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,UPSRTC - JHD0013,Janrath AC Seater 2+3,08:31,05h 00m,13:31,3.4,48,INR 477
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Jhansi,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,UPSRTC - JHD0028,Ordinary Non AC Seater 2+3,10:30,06h 00m,16:30,3.3,52,INR 381
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Jhansi,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,UPSRTC - JHD0030,Ordinary Non AC Seater 2+3,10:45,05h 45m,16:30,3.3,52,INR 381
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Jhansi,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,UPSRTC - BLP0049,Ordinary Non AC Seater 2+3,12:00,06h 00m,18:00,3.3,51,INR 381
